Id,ActivityDay,Time,PM or AM,StepTotal
5577150313,4/18/2016,9:00:00,AM,4181
6117666160,4/18/2016,9:00:00,AM,235
6290855005,4/18/2016,9:00:00,AM,1051
6775888955,4/18/2016,9:00:00,AM,9
6962181067,4/18/2016,9:00:00,AM,215
7007744171,4/18/2016,9:00:00,AM,1536
7086361926,4/18/2016,9:00:00,AM,56
8053475328,4/18/2016,9:00:00,AM,0
8253242879,4/18/2016,9:00:00,AM,971
8378563200,4/18/2016,9:00:00,AM,549
8583815059,4/18/2016,9:00:00,AM,0
8792009665,4/18/2016,9:00:00,AM,0
8877689391,4/18/2016,9:00:00,AM,875
1503960366,4/18/2016,8:00:00,AM,0
1624580081,4/18/2016,8:00:00,AM,4120
1644430081,4/18/2016,8:00:00,AM,596
1844505072,4/18/2016,8:00:00,AM,396
1927972279,4/18/2016,8:00:00,AM,0
2022484408,4/18/2016,8:00:00,AM,712
2026352035,4/18/2016,8:00:00,AM,29
2320127002,4/18/2016,8:00:00,AM,287
2347167796,4/18/2016,8:00:00,AM,1158
2873212765,4/18/2016,8:00:00,AM,1325
3372868164,4/18/2016,8:00:00,AM,554
3977333714,4/18/2016,8:00:00,AM,30
4020332650,4/18/2016,8:00:00,AM,62
4319703577,4/18/2016,8:00:00,AM,206
4388161847,4/18/2016,8:00:00,AM,200
4445114986,4/18/2016,8:00:00,AM,0
4558609924,4/18/2016,8:00:00,AM,401
4702921684,4/18/2016,8:00:00,AM,99
5553957443,4/18/2016,8:00:00,AM,10
5577150313,4/18/2016,8:00:00,AM,41
6117666160,4/18/2016,8:00:00,AM,561
6290855005,4/18/2016,8:00:00,AM,599
6775888955,4/18/2016,8:00:00,AM,0
6962181067,4/18/2016,8:00:00,AM,456
7007744171,4/18/2016,8:00:00,AM,5974
7086361926,4/18/2016,8:00:00,AM,356
8053475328,4/18/2016,8:00:00,AM,0
8253242879,4/18/2016,8:00:00,AM,0
8378563200,4/18/2016,8:00:00,AM,3525
8583815059,4/18/2016,8:00:00,AM,624
8792009665,4/18/2016,8:00:00,AM,0
8877689391,4/18/2016,8:00:00,AM,610
1503960366,4/18/2016,7:00:00,AM,0
1624580081,4/18/2016,7:00:00,AM,354
1644430081,4/18/2016,7:00:00,AM,16
1844505072,4/18/2016,7:00:00,AM,74
1927972279,4/18/2016,7:00:00,AM,0
2022484408,4/18/2016,7:00:00,AM,1073
2026352035,4/18/2016,7:00:00,AM,109
2320127002,4/18/2016,7:00:00,AM,589
2347167796,4/18/2016,7:00:00,AM,418
2873212765,4/18/2016,7:00:00,AM,1215
3372868164,4/18/2016,7:00:00,AM,34
3977333714,4/18/2016,7:00:00,AM,0
4020332650,4/18/2016,7:00:00,AM,0
4319703577,4/18/2016,7:00:00,AM,0
4388161847,4/18/2016,7:00:00,AM,654
4445114986,4/18/2016,7:00:00,AM,0
4558609924,4/18/2016,7:00:00,AM,120
4702921684,4/18/2016,7:00:00,AM,837
5553957443,4/18/2016,7:00:00,AM,153
5577150313,4/18/2016,7:00:00,AM,223
6117666160,4/18/2016,7:00:00,AM,391
6290855005,4/18/2016,7:00:00,AM,595
6775888955,4/18/2016,7:00:00,AM,0
6962181067,4/18/2016,7:00:00,AM,586
7007744171,4/18/2016,7:00:00,AM,477
7086361926,4/18/2016,7:00:00,AM,593
8053475328,4/18/2016,7:00:00,AM,0
8253242879,4/18/2016,7:00:00,AM,0
8378563200,4/18/2016,7:00:00,AM,317
8583815059,4/18/2016,7:00:00,AM,0
8792009665,4/18/2016,7:00:00,AM,0
8877689391,4/18/2016,7:00:00,AM,805
1503960366,4/18/2016,6:00:00,AM,0
1624580081,4/18/2016,6:00:00,AM,0
1644430081,4/18/2016,6:00:00,AM,0
1844505072,4/18/2016,6:00:00,AM,113
1927972279,4/18/2016,6:00:00,AM,0
2022484408,4/18/2016,6:00:00,AM,69
2026352035,4/18/2016,6:00:00,AM,404
2320127002,4/18/2016,6:00:00,AM,183
2347167796,4/18/2016,6:00:00,AM,15
2873212765,4/18/2016,6:00:00,AM,163
3372868164,4/18/2016,6:00:00,AM,86
3977333714,4/18/2016,6:00:00,AM,0
4020332650,4/18/2016,6:00:00,AM,0
4319703577,4/18/2016,6:00:00,AM,0
4388161847,4/18/2016,6:00:00,AM,195
4445114986,4/18/2016,6:00:00,AM,0
4558609924,4/18/2016,6:00:00,AM,0
4702921684,4/18/2016,6:00:00,AM,81
5553957443,4/18/2016,6:00:00,AM,83
5577150313,4/18/2016,6:00:00,AM,0
6117666160,4/18/2016,6:00:00,AM,0
6290855005,4/18/2016,6:00:00,AM,312
6775888955,4/18/2016,6:00:00,AM,0
6962181067,4/18/2016,6:00:00,AM,12
7007744171,4/18/2016,6:00:00,AM,885
7086361926,4/18/2016,6:00:00,AM,0
8053475328,4/18/2016,6:00:00,AM,0
8253242879,4/18/2016,6:00:00,AM,0
8378563200,4/18/2016,6:00:00,AM,187
8583815059,4/18/2016,6:00:00,AM,0
8792009665,4/18/2016,6:00:00,AM,0
8877689391,4/18/2016,6:00:00,AM,105
1503960366,4/18/2016,5:00:00,AM,0
1624580081,4/18/2016,5:00:00,AM,0
1644430081,4/18/2016,5:00:00,AM,0
1844505072,4/18/2016,5:00:00,AM,0
1927972279,4/18/2016,5:00:00,AM,0
2022484408,4/18/2016,5:00:00,AM,0
2026352035,4/18/2016,5:00:00,AM,0
2320127002,4/18/2016,5:00:00,AM,0
2347167796,4/18/2016,5:00:00,AM,0
2873212765,4/18/2016,5:00:00,AM,240
3372868164,4/18/2016,5:00:00,AM,86
3977333714,4/18/2016,5:00:00,AM,9
4020332650,4/18/2016,5:00:00,AM,0
4319703577,4/18/2016,5:00:00,AM,16
4388161847,4/18/2016,5:00:00,AM,0
4445114986,4/18/2016,5:00:00,AM,0
4558609924,4/18/2016,5:00:00,AM,0
4702921684,4/18/2016,5:00:00,AM,0
5553957443,4/18/2016,5:00:00,AM,6
5577150313,4/18/2016,5:00:00,AM,11
6117666160,4/18/2016,5:00:00,AM,0
6290855005,4/18/2016,5:00:00,AM,0
6775888955,4/18/2016,5:00:00,AM,0
6962181067,4/18/2016,5:00:00,AM,0
7007744171,4/18/2016,5:00:00,AM,0
7086361926,4/18/2016,5:00:00,AM,0
8053475328,4/18/2016,5:00:00,AM,0
8253242879,4/18/2016,5:00:00,AM,0
8378563200,4/18/2016,5:00:00,AM,0
8583815059,4/18/2016,5:00:00,AM,0
8792009665,4/18/2016,5:00:00,AM,0
8877689391,4/18/2016,5:00:00,AM,0
1503960366,4/18/2016,4:00:00,AM,0
1624580081,4/18/2016,4:00:00,AM,0
1644430081,4/18/2016,4:00:00,AM,0
1844505072,4/18/2016,4:00:00,AM,0
1927972279,4/18/2016,4:00:00,AM,0
2022484408,4/18/2016,4:00:00,AM,0
2026352035,4/18/2016,4:00:00,AM,0
2320127002,4/18/2016,4:00:00,AM,0
2347167796,4/18/2016,4:00:00,AM,0
2873212765,4/18/2016,4:00:00,AM,0
3372868164,4/18/2016,4:00:00,AM,0
3977333714,4/18/2016,4:00:00,AM,0
4020332650,4/18/2016,4:00:00,AM,0
4319703577,4/18/2016,4:00:00,AM,0
4388161847,4/18/2016,4:00:00,AM,0
4445114986,4/18/2016,4:00:00,AM,0
4558609924,4/18/2016,4:00:00,AM,0
4702921684,4/18/2016,4:00:00,AM,0
5553957443,4/18/2016,4:00:00,AM,9
5577150313,4/18/2016,4:00:00,AM,0
6117666160,4/18/2016,4:00:00,AM,0
6290855005,4/18/2016,4:00:00,AM,0
6775888955,4/18/2016,4:00:00,AM,0
6962181067,4/18/2016,4:00:00,AM,0
7007744171,4/18/2016,4:00:00,AM,0
7086361926,4/18/2016,4:00:00,AM,0
8053475328,4/18/2016,4:00:00,AM,0
8253242879,4/18/2016,4:00:00,AM,0
8378563200,4/18/2016,4:00:00,AM,270
8583815059,4/18/2016,4:00:00,AM,0
8792009665,4/18/2016,4:00:00,AM,0
8877689391,4/18/2016,4:00:00,AM,0
1503960366,4/18/2016,3:00:00,AM,0
1624580081,4/18/2016,3:00:00,AM,0
1644430081,4/18/2016,3:00:00,AM,0
1844505072,4/18/2016,3:00:00,AM,0
1927972279,4/18/2016,3:00:00,AM,0
2022484408,4/18/2016,3:00:00,AM,0
2026352035,4/18/2016,3:00:00,AM,0
2320127002,4/18/2016,3:00:00,AM,0
2347167796,4/18/2016,3:00:00,AM,0
2873212765,4/18/2016,3:00:00,AM,0
3372868164,4/18/2016,3:00:00,AM,0
3977333714,4/18/2016,3:00:00,AM,0
4020332650,4/18/2016,3:00:00,AM,0
4319703577,4/18/2016,3:00:00,AM,0
4388161847,4/18/2016,3:00:00,AM,0
4445114986,4/18/2016,3:00:00,AM,0
4558609924,4/18/2016,3:00:00,AM,0
4702921684,4/18/2016,3:00:00,AM,0
5553957443,4/18/2016,3:00:00,AM,9
5577150313,4/18/2016,3:00:00,AM,0
6117666160,4/18/2016,3:00:00,AM,0
6290855005,4/18/2016,3:00:00,AM,0
6775888955,4/18/2016,3:00:00,AM,0
6962181067,4/18/2016,3:00:00,AM,22
7007744171,4/18/2016,3:00:00,AM,0
7086361926,4/18/2016,3:00:00,AM,0
8053475328,4/18/2016,3:00:00,AM,0
8253242879,4/18/2016,3:00:00,AM,0
8378563200,4/18/2016,3:00:00,AM,0
8583815059,4/18/2016,3:00:00,AM,0
8792009665,4/18/2016,3:00:00,AM,0
8877689391,4/18/2016,3:00:00,AM,0
1503960366,4/18/2016,2:00:00,AM,0
1624580081,4/18/2016,2:00:00,AM,0
1644430081,4/18/2016,2:00:00,AM,0
1844505072,4/18/2016,2:00:00,AM,0
1927972279,4/18/2016,2:00:00,AM,0
2022484408,4/18/2016,2:00:00,AM,0
2026352035,4/18/2016,2:00:00,AM,0
2320127002,4/18/2016,2:00:00,AM,0
2347167796,4/18/2016,2:00:00,AM,0
2873212765,4/18/2016,2:00:00,AM,0
3372868164,4/18/2016,2:00:00,AM,0
3977333714,4/18/2016,2:00:00,AM,0
4020332650,4/18/2016,2:00:00,AM,0
4319703577,4/18/2016,2:00:00,AM,0
4388161847,4/18/2016,2:00:00,AM,0
4445114986,4/18/2016,2:00:00,AM,0
4558609924,4/18/2016,2:00:00,AM,0
4702921684,4/18/2016,2:00:00,AM,0
5553957443,4/18/2016,2:00:00,AM,0
5577150313,4/18/2016,2:00:00,AM,0
6117666160,4/18/2016,2:00:00,AM,4
6290855005,4/18/2016,2:00:00,AM,0
6775888955,4/18/2016,2:00:00,AM,0
6962181067,4/18/2016,2:00:00,AM,0
7007744171,4/18/2016,2:00:00,AM,0
7086361926,4/18/2016,2:00:00,AM,0
8053475328,4/18/2016,2:00:00,AM,49
8253242879,4/18/2016,2:00:00,AM,0
8378563200,4/18/2016,2:00:00,AM,6
8583815059,4/18/2016,2:00:00,AM,0
8792009665,4/18/2016,2:00:00,AM,0
8877689391,4/18/2016,2:00:00,AM,0
1503960366,4/18/2016,1:00:00,AM,0
1624580081,4/18/2016,1:00:00,AM,29
1644430081,4/18/2016,1:00:00,AM,0
1844505072,4/18/2016,1:00:00,AM,0
1927972279,4/18/2016,1:00:00,AM,0
2022484408,4/18/2016,1:00:00,AM,0
2026352035,4/18/2016,1:00:00,AM,0
2320127002,4/18/2016,1:00:00,AM,0
2347167796,4/18/2016,1:00:00,AM,0
2873212765,4/18/2016,1:00:00,AM,0
3372868164,4/18/2016,1:00:00,AM,0
3977333714,4/18/2016,1:00:00,AM,0
4020332650,4/18/2016,1:00:00,AM,0
4319703577,4/18/2016,1:00:00,AM,0
4388161847,4/18/2016,1:00:00,AM,0
4445114986,4/18/2016,1:00:00,AM,0
4558609924,4/18/2016,1:00:00,AM,0
4702921684,4/18/2016,1:00:00,AM,0
5553957443,4/18/2016,1:00:00,AM,0
5577150313,4/18/2016,1:00:00,AM,0
6117666160,4/18/2016,1:00:00,AM,7
6290855005,4/18/2016,1:00:00,AM,0
6775888955,4/18/2016,1:00:00,AM,0
6962181067,4/18/2016,1:00:00,AM,0
7007744171,4/18/2016,1:00:00,AM,0
7086361926,4/18/2016,1:00:00,AM,0
8053475328,4/18/2016,1:00:00,AM,309
8253242879,4/18/2016,1:00:00,AM,0
8378563200,4/18/2016,1:00:00,AM,0
8583815059,4/18/2016,1:00:00,AM,0
8792009665,4/18/2016,1:00:00,AM,0
8877689391,4/18/2016,1:00:00,AM,0
1503960366,4/18/2016,12:00:00,AM,416
1624580081,4/18/2016,12:00:00,AM,59
1644430081,4/18/2016,12:00:00,AM,152
1844505072,4/18/2016,12:00:00,AM,371
1927972279,4/18/2016,12:00:00,AM,0
2022484408,4/18/2016,12:00:00,AM,0
2026352035,4/18/2016,12:00:00,AM,0
2320127002,4/18/2016,12:00:00,AM,0
2347167796,4/18/2016,12:00:00,AM,6
2873212765,4/18/2016,12:00:00,AM,0
3372868164,4/18/2016,12:00:00,AM,7
3977333714,4/18/2016,12:00:00,AM,8
4020332650,4/18/2016,12:00:00,AM,0
4319703577,4/18/2016,12:00:00,AM,0
4388161847,4/18/2016,12:00:00,AM,0
4445114986,4/18/2016,12:00:00,AM,0
4558609924,4/18/2016,12:00:00,AM,0
4702921684,4/18/2016,12:00:00,AM,0
5553957443,4/18/2016,12:00:00,AM,0
5577150313,4/18/2016,12:00:00,AM,0
6117666160,4/18/2016,12:00:00,AM,317
6290855005,4/18/2016,12:00:00,AM,0
6775888955,4/18/2016,12:00:00,AM,0
6962181067,4/18/2016,12:00:00,AM,0
7007744171,4/18/2016,12:00:00,AM,0
7086361926,4/18/2016,12:00:00,AM,0
8053475328,4/18/2016,12:00:00,AM,43
8253242879,4/18/2016,12:00:00,AM,0
8378563200,4/18/2016,12:00:00,AM,0
8583815059,4/18/2016,12:00:00,AM,0
8792009665,4/18/2016,12:00:00,AM,0
8877689391,4/18/2016,12:00:00,AM,0
1503960366,4/17/2016,11:00:00,PM,0
1624580081,4/17/2016,11:00:00,PM,89
1644430081,4/17/2016,11:00:00,PM,249
1844505072,4/17/2016,11:00:00,PM,156
1927972279,4/17/2016,11:00:00,PM,0
2022484408,4/17/2016,11:00:00,PM,0
2026352035,4/17/2016,11:00:00,PM,0
2320127002,4/17/2016,11:00:00,PM,0
2347167796,4/17/2016,11:00:00,PM,0
2873212765,4/17/2016,11:00:00,PM,0
3372868164,4/17/2016,11:00:00,PM,0
3977333714,4/17/2016,11:00:00,PM,0
4020332650,4/17/2016,11:00:00,PM,0
4319703577,4/17/2016,11:00:00,PM,13
4388161847,4/17/2016,11:00:00,PM,0
4445114986,4/17/2016,11:00:00,PM,0
4558609924,4/17/2016,11:00:00,PM,5
4702921684,4/17/2016,11:00:00,PM,0
5553957443,4/17/2016,11:00:00,PM,20
5577150313,4/17/2016,11:00:00,PM,0
6117666160,4/17/2016,11:00:00,PM,0
6290855005,4/17/2016,11:00:00,PM,0
6775888955,4/17/2016,11:00:00,PM,0
6962181067,4/17/2016,11:00:00,PM,0
7007744171,4/17/2016,11:00:00,PM,0
7086361926,4/17/2016,11:00:00,PM,0
8053475328,4/17/2016,11:00:00,PM,1454
8253242879,4/17/2016,11:00:00,PM,0
8378563200,4/17/2016,11:00:00,PM,61
8583815059,4/17/2016,11:00:00,PM,0
8792009665,4/17/2016,11:00:00,PM,0
8877689391,4/17/2016,11:00:00,PM,0
1503960366,4/17/2016,10:00:00,PM,70
1624580081,4/17/2016,10:00:00,PM,28
1644430081,4/17/2016,10:00:00,PM,319
1844505072,4/17/2016,10:00:00,PM,181
1927972279,4/17/2016,10:00:00,PM,0
2022484408,4/17/2016,10:00:00,PM,0
2026352035,4/17/2016,10:00:00,PM,0
2320127002,4/17/2016,10:00:00,PM,86
2347167796,4/17/2016,10:00:00,PM,0
2873212765,4/17/2016,10:00:00,PM,0
3372868164,4/17/2016,10:00:00,PM,8
3977333714,4/17/2016,10:00:00,PM,360
4020332650,4/17/2016,10:00:00,PM,0
4319703577,4/17/2016,10:00:00,PM,16
4388161847,4/17/2016,10:00:00,PM,165
4445114986,4/17/2016,10:00:00,PM,284
4558609924,4/17/2016,10:00:00,PM,284
4702921684,4/17/2016,10:00:00,PM,0
5553957443,4/17/2016,10:00:00,PM,111
5577150313,4/17/2016,10:00:00,PM,14
6117666160,4/17/2016,10:00:00,PM,494
6290855005,4/17/2016,10:00:00,PM,0
6775888955,4/17/2016,10:00:00,PM,0
6962181067,4/17/2016,10:00:00,PM,42
7007744171,4/17/2016,10:00:00,PM,0
7086361926,4/17/2016,10:00:00,PM,0
8053475328,4/17/2016,10:00:00,PM,3463
8253242879,4/17/2016,10:00:00,PM,96
8378563200,4/17/2016,10:00:00,PM,0
8583815059,4/17/2016,10:00:00,PM,0
8792009665,4/17/2016,10:00:00,PM,0
8877689391,4/17/2016,10:00:00,PM,0
1503960366,4/17/2016,9:00:00,PM,487
1624580081,4/17/2016,9:00:00,PM,173
1644430081,4/17/2016,9:00:00,PM,394
1844505072,4/17/2016,9:00:00,PM,253
1927972279,4/17/2016,9:00:00,PM,0
2022484408,4/17/2016,9:00:00,PM,0
2026352035,4/17/2016,9:00:00,PM,0
2320127002,4/17/2016,9:00:00,PM,220
2347167796,4/17/2016,9:00:00,PM,182
2873212765,4/17/2016,9:00:00,PM,54
3372868164,4/17/2016,9:00:00,PM,30
3977333714,4/17/2016,9:00:00,PM,509
4020332650,4/17/2016,9:00:00,PM,0
4319703577,4/17/2016,9:00:00,PM,0
4388161847,4/17/2016,9:00:00,PM,52
4445114986,4/17/2016,9:00:00,PM,619
4558609924,4/17/2016,9:00:00,PM,349
4702921684,4/17/2016,9:00:00,PM,231
5553957443,4/17/2016,9:00:00,PM,0
5577150313,4/17/2016,9:00:00,PM,719
6117666160,4/17/2016,9:00:00,PM,723
6290855005,4/17/2016,9:00:00,PM,0
6775888955,4/17/2016,9:00:00,PM,0
6962181067,4/17/2016,9:00:00,PM,0
7007744171,4/17/2016,9:00:00,PM,0
7086361926,4/17/2016,9:00:00,PM,0
8053475328,4/17/2016,9:00:00,PM,1789
8253242879,4/17/2016,9:00:00,PM,55
8378563200,4/17/2016,9:00:00,PM,20
8583815059,4/17/2016,9:00:00,PM,0
8792009665,4/17/2016,9:00:00,PM,0
8877689391,4/17/2016,9:00:00,PM,317
1503960366,4/17/2016,8:00:00,PM,2955
1624580081,4/17/2016,8:00:00,PM,156
1644430081,4/17/2016,8:00:00,PM,629
1844505072,4/17/2016,8:00:00,PM,420
1927972279,4/17/2016,8:00:00,PM,0
2022484408,4/17/2016,8:00:00,PM,167
2026352035,4/17/2016,8:00:00,PM,0
2320127002,4/17/2016,8:00:00,PM,474
2347167796,4/17/2016,8:00:00,PM,217
2873212765,4/17/2016,8:00:00,PM,93
3372868164,4/17/2016,8:00:00,PM,668
3977333714,4/17/2016,8:00:00,PM,90
4020332650,4/17/2016,8:00:00,PM,7
4319703577,4/17/2016,8:00:00,PM,0
4388161847,4/17/2016,8:00:00,PM,398
4445114986,4/17/2016,8:00:00,PM,85
4558609924,4/17/2016,8:00:00,PM,272
4702921684,4/17/2016,8:00:00,PM,271
5553957443,4/17/2016,8:00:00,PM,0
5577150313,4/17/2016,8:00:00,PM,382
6117666160,4/17/2016,8:00:00,PM,5
6290855005,4/17/2016,8:00:00,PM,0
6775888955,4/17/2016,8:00:00,PM,0
6962181067,4/17/2016,8:00:00,PM,0
7007744171,4/17/2016,8:00:00,PM,79
7086361926,4/17/2016,8:00:00,PM,0
8053475328,4/17/2016,8:00:00,PM,513
8253242879,4/17/2016,8:00:00,PM,66
8378563200,4/17/2016,8:00:00,PM,181
8583815059,4/17/2016,8:00:00,PM,0
8792009665,4/17/2016,8:00:00,PM,0
8877689391,4/17/2016,8:00:00,PM,836
1503960366,4/17/2016,7:00:00,PM,754
1624580081,4/17/2016,7:00:00,PM,782
1644430081,4/17/2016,7:00:00,PM,327
1844505072,4/17/2016,7:00:00,PM,332
1927972279,4/17/2016,7:00:00,PM,0
2022484408,4/17/2016,7:00:00,PM,247
2026352035,4/17/2016,7:00:00,PM,0
2320127002,4/17/2016,7:00:00,PM,579
2347167796,4/17/2016,7:00:00,PM,334
2873212765,4/17/2016,7:00:00,PM,163
3372868164,4/17/2016,7:00:00,PM,734
3977333714,4/17/2016,7:00:00,PM,2339
4020332650,4/17/2016,7:00:00,PM,0
4319703577,4/17/2016,7:00:00,PM,0
4388161847,4/17/2016,7:00:00,PM,160
4445114986,4/17/2016,7:00:00,PM,216
4558609924,4/17/2016,7:00:00,PM,659
4702921684,4/17/2016,7:00:00,PM,414
5553957443,4/17/2016,7:00:00,PM,0
5577150313,4/17/2016,7:00:00,PM,186
6117666160,4/17/2016,7:00:00,PM,30
6290855005,4/17/2016,7:00:00,PM,113
6775888955,4/17/2016,7:00:00,PM,0
6962181067,4/17/2016,7:00:00,PM,1038
7007744171,4/17/2016,7:00:00,PM,336
7086361926,4/17/2016,7:00:00,PM,0
8053475328,4/17/2016,7:00:00,PM,4570
8253242879,4/17/2016,7:00:00,PM,173
8378563200,4/17/2016,7:00:00,PM,53
8583815059,4/17/2016,7:00:00,PM,0
8792009665,4/17/2016,7:00:00,PM,0
8877689391,4/17/2016,7:00:00,PM,550
1503960366,4/17/2016,6:00:00,PM,1616
1624580081,4/17/2016,6:00:00,PM,401
1644430081,4/17/2016,6:00:00,PM,189
1844505072,4/17/2016,6:00:00,PM,190
1927972279,4/17/2016,6:00:00,PM,0
2022484408,4/17/2016,6:00:00,PM,644
2026352035,4/17/2016,6:00:00,PM,0
2320127002,4/17/2016,6:00:00,PM,749
2347167796,4/17/2016,6:00:00,PM,495
2873212765,4/17/2016,6:00:00,PM,172
3372868164,4/17/2016,6:00:00,PM,382
3977333714,4/17/2016,6:00:00,PM,1024
4020332650,4/17/2016,6:00:00,PM,0
4319703577,4/17/2016,6:00:00,PM,0
4388161847,4/17/2016,6:00:00,PM,661
4445114986,4/17/2016,6:00:00,PM,216
4558609924,4/17/2016,6:00:00,PM,45
4702921684,4/17/2016,6:00:00,PM,222
5553957443,4/17/2016,6:00:00,PM,0
5577150313,4/17/2016,6:00:00,PM,401
6117666160,4/17/2016,6:00:00,PM,499
6290855005,4/17/2016,6:00:00,PM,154
6775888955,4/17/2016,6:00:00,PM,0
6962181067,4/17/2016,6:00:00,PM,1035
7007744171,4/17/2016,6:00:00,PM,410
7086361926,4/17/2016,6:00:00,PM,0
8053475328,4/17/2016,6:00:00,PM,770
8253242879,4/17/2016,6:00:00,PM,199
8378563200,4/17/2016,6:00:00,PM,547
8583815059,4/17/2016,6:00:00,PM,0
8792009665,4/17/2016,6:00:00,PM,0
8877689391,4/17/2016,6:00:00,PM,2851
1503960366,4/17/2016,5:00:00,PM,2613
1624580081,4/17/2016,5:00:00,PM,2047
1644430081,4/17/2016,5:00:00,PM,149
1844505072,4/17/2016,5:00:00,PM,337
1927972279,4/17/2016,5:00:00,PM,0
2022484408,4/17/2016,5:00:00,PM,1351
2026352035,4/17/2016,5:00:00,PM,0
2320127002,4/17/2016,5:00:00,PM,431
2347167796,4/17/2016,5:00:00,PM,256
2873212765,4/17/2016,5:00:00,PM,169
3372868164,4/17/2016,5:00:00,PM,442
3977333714,4/17/2016,5:00:00,PM,3389
4020332650,4/17/2016,5:00:00,PM,0
4319703577,4/17/2016,5:00:00,PM,0
4388161847,4/17/2016,5:00:00,PM,324
4445114986,4/17/2016,5:00:00,PM,302
4558609924,4/17/2016,5:00:00,PM,800
4702921684,4/17/2016,5:00:00,PM,363
5553957443,4/17/2016,5:00:00,PM,0
5577150313,4/17/2016,5:00:00,PM,6
6117666160,4/17/2016,5:00:00,PM,911
6290855005,4/17/2016,5:00:00,PM,314
6775888955,4/17/2016,5:00:00,PM,0
6962181067,4/17/2016,5:00:00,PM,502
7007744171,4/17/2016,5:00:00,PM,476
7086361926,4/17/2016,5:00:00,PM,0
8053475328,4/17/2016,5:00:00,PM,657
8253242879,4/17/2016,5:00:00,PM,1005
8378563200,4/17/2016,5:00:00,PM,94
8583815059,4/17/2016,5:00:00,PM,0
8792009665,4/17/2016,5:00:00,PM,0
8877689391,4/17/2016,5:00:00,PM,1591
1503960366,4/17/2016,4:00:00,PM,13
1624580081,4/17/2016,4:00:00,PM,0
1644430081,4/17/2016,4:00:00,PM,44
1844505072,4/17/2016,4:00:00,PM,1450
1927972279,4/17/2016,4:00:00,PM,0
2022484408,4/17/2016,4:00:00,PM,1151
2026352035,4/17/2016,4:00:00,PM,0
2320127002,4/17/2016,4:00:00,PM,286
2347167796,4/17/2016,4:00:00,PM,57
2873212765,4/17/2016,4:00:00,PM,31
3372868164,4/17/2016,4:00:00,PM,154
3977333714,4/17/2016,4:00:00,PM,495
4020332650,4/17/2016,4:00:00,PM,0
4319703577,4/17/2016,4:00:00,PM,0
4388161847,4/17/2016,4:00:00,PM,251
4445114986,4/17/2016,4:00:00,PM,154
4558609924,4/17/2016,4:00:00,PM,336
4702921684,4/17/2016,4:00:00,PM,0
5553957443,4/17/2016,4:00:00,PM,0
5577150313,4/17/2016,4:00:00,PM,23
6117666160,4/17/2016,4:00:00,PM,0
6290855005,4/17/2016,4:00:00,PM,224
6775888955,4/17/2016,4:00:00,PM,0
6962181067,4/17/2016,4:00:00,PM,1125
7007744171,4/17/2016,4:00:00,PM,608
7086361926,4/17/2016,4:00:00,PM,0
8053475328,4/17/2016,4:00:00,PM,189
8253242879,4/17/2016,4:00:00,PM,390
8378563200,4/17/2016,4:00:00,PM,106
8583815059,4/17/2016,4:00:00,PM,0
8792009665,4/17/2016,4:00:00,PM,0
8877689391,4/17/2016,4:00:00,PM,420
1503960366,4/17/2016,3:00:00,PM,191
1624580081,4/17/2016,3:00:00,PM,19
1644430081,4/17/2016,3:00:00,PM,278
1844505072,4/17/2016,3:00:00,PM,815
1927972279,4/17/2016,3:00:00,PM,0
2022484408,4/17/2016,3:00:00,PM,1147
2026352035,4/17/2016,3:00:00,PM,0
2320127002,4/17/2016,3:00:00,PM,242
2347167796,4/17/2016,3:00:00,PM,219
2873212765,4/17/2016,3:00:00,PM,83
3372868164,4/17/2016,3:00:00,PM,2478
3977333714,4/17/2016,3:00:00,PM,616
4020332650,4/17/2016,3:00:00,PM,0
4319703577,4/17/2016,3:00:00,PM,0
4388161847,4/17/2016,3:00:00,PM,117
4445114986,4/17/2016,3:00:00,PM,270
4558609924,4/17/2016,3:00:00,PM,246
4702921684,4/17/2016,3:00:00,PM,1724
5553957443,4/17/2016,3:00:00,PM,0
5577150313,4/17/2016,3:00:00,PM,222
6117666160,4/17/2016,3:00:00,PM,366
6290855005,4/17/2016,3:00:00,PM,132
6775888955,4/17/2016,3:00:00,PM,0
6962181067,4/17/2016,3:00:00,PM,2012
7007744171,4/17/2016,3:00:00,PM,188
7086361926,4/17/2016,3:00:00,PM,0
8053475328,4/17/2016,3:00:00,PM,2362
8253242879,4/17/2016,3:00:00,PM,71
8378563200,4/17/2016,3:00:00,PM,26
8583815059,4/17/2016,3:00:00,PM,0
8792009665,4/17/2016,3:00:00,PM,0
8877689391,4/17/2016,3:00:00,PM,218
1503960366,4/17/2016,2:00:00,PM,252
1624580081,4/17/2016,2:00:00,PM,657
1644430081,4/17/2016,2:00:00,PM,3195
1844505072,4/17/2016,2:00:00,PM,391
1927972279,4/17/2016,2:00:00,PM,0
2022484408,4/17/2016,2:00:00,PM,1404
2026352035,4/17/2016,2:00:00,PM,0
2320127002,4/17/2016,2:00:00,PM,661
2347167796,4/17/2016,2:00:00,PM,578
2873212765,4/17/2016,2:00:00,PM,273
3372868164,4/17/2016,2:00:00,PM,563
3977333714,4/17/2016,2:00:00,PM,551
4020332650,4/17/2016,2:00:00,PM,0
4319703577,4/17/2016,2:00:00,PM,0
4388161847,4/17/2016,2:00:00,PM,7
4445114986,4/17/2016,2:00:00,PM,0
4558609924,4/17/2016,2:00:00,PM,717
