Id,ActivityDay,Time,PM or AM,Calories
7007744171,04/19/16,10:00:00 AM,PM,65
7086361926,04/19/16,10:00:00 AM,PM,83
8053475328,04/19/16,10:00:00 AM,PM,328
8253242879,04/19/16,10:00:00 AM,PM,71
8378563200,04/19/16,10:00:00 AM,PM,94
8583815059,04/19/16,10:00:00 AM,PM,107
8792009665,04/19/16,10:00:00 AM,PM,70
8877689391,04/19/16,10:00:00 AM,PM,90
1503960366,04/19/16,9:00:00 AM,PM,94
1624580081,04/19/16,9:00:00 AM,PM,55
1644430081,04/19/16,9:00:00 AM,PM,271
1844505072,04/19/16,9:00:00 AM,PM,56
1927972279,04/19/16,9:00:00 AM,PM,86
2022484408,04/19/16,9:00:00 AM,PM,62
2026352035,04/19/16,9:00:00 AM,PM,60
2320127002,04/19/16,9:00:00 AM,PM,104
2347167796,04/19/16,9:00:00 AM,PM,82
2873212765,04/19/16,9:00:00 AM,PM,63
3372868164,04/19/16,9:00:00 AM,PM,82
3977333714,04/19/16,9:00:00 AM,PM,69
4020332650,04/19/16,9:00:00 AM,PM,83
4319703577,04/19/16,9:00:00 AM,PM,72
4388161847,04/19/16,9:00:00 AM,PM,134
4445114986,04/19/16,9:00:00 AM,PM,94
4558609924,04/19/16,9:00:00 AM,PM,78
4702921684,04/19/16,9:00:00 AM,PM,156
5553957443,04/19/16,9:00:00 AM,PM,99
5577150313,04/19/16,9:00:00 AM,PM,104
6117666160,04/19/16,9:00:00 AM,PM,91
6290855005,04/19/16,9:00:00 AM,PM,86
6775888955,04/19/16,9:00:00 AM,PM,77
6962181067,04/19/16,9:00:00 AM,PM,58
7007744171,04/19/16,9:00:00 AM,PM,68
7086361926,04/19/16,9:00:00 AM,PM,84
8053475328,04/19/16,9:00:00 AM,PM,215
8253242879,04/19/16,9:00:00 AM,PM,81
8378563200,04/19/16,9:00:00 AM,PM,117
8583815059,04/19/16,9:00:00 AM,PM,98
8792009665,04/19/16,9:00:00 AM,PM,70
8877689391,04/19/16,9:00:00 AM,PM,138
1503960366,04/19/16,8:00:00 AM,PM,159
1624580081,04/19/16,8:00:00 AM,PM,55
1644430081,04/19/16,8:00:00 AM,PM,224
1844505072,04/19/16,8:00:00 AM,PM,56
1927972279,04/19/16,8:00:00 AM,PM,86
2022484408,04/19/16,8:00:00 AM,PM,62
2026352035,04/19/16,8:00:00 AM,PM,59
2320127002,04/19/16,8:00:00 AM,PM,110
2347167796,04/19/16,8:00:00 AM,PM,97
2873212765,04/19/16,8:00:00 AM,PM,63
3372868164,04/19/16,8:00:00 AM,PM,64
3977333714,04/19/16,8:00:00 AM,PM,82
4020332650,04/19/16,8:00:00 AM,PM,83
4319703577,04/19/16,8:00:00 AM,PM,94
4388161847,04/19/16,8:00:00 AM,PM,164
4445114986,04/19/16,8:00:00 AM,PM,108
4558609924,04/19/16,8:00:00 AM,PM,103
4702921684,04/19/16,8:00:00 AM,PM,127
5553957443,04/19/16,8:00:00 AM,PM,70
5577150313,04/19/16,8:00:00 AM,PM,414
6117666160,04/19/16,8:00:00 AM,PM,145
6290855005,04/19/16,8:00:00 AM,PM,96
6775888955,04/19/16,8:00:00 AM,PM,77
6962181067,04/19/16,8:00:00 AM,PM,66
7007744171,04/19/16,8:00:00 AM,PM,88
7086361926,04/19/16,8:00:00 AM,PM,87
8053475328,04/19/16,8:00:00 AM,PM,77
8253242879,04/19/16,8:00:00 AM,PM,64
8378563200,04/19/16,8:00:00 AM,PM,178
8583815059,04/19/16,8:00:00 AM,PM,104
8792009665,04/19/16,8:00:00 AM,PM,70
8877689391,04/19/16,8:00:00 AM,PM,118
1503960366,04/19/16,7:00:00 AM,PM,93
1624580081,04/19/16,7:00:00 AM,PM,59
1644430081,04/19/16,7:00:00 AM,PM,292
1844505072,04/19/16,7:00:00 AM,PM,56
1927972279,04/19/16,7:00:00 AM,PM,86
2022484408,04/19/16,7:00:00 AM,PM,99
2026352035,04/19/16,7:00:00 AM,PM,57
2320127002,04/19/16,7:00:00 AM,PM,65
2347167796,04/19/16,7:00:00 AM,PM,125
2873212765,04/19/16,7:00:00 AM,PM,63
3372868164,04/19/16,7:00:00 AM,PM,96
3977333714,04/19/16,7:00:00 AM,PM,47
4020332650,04/19/16,7:00:00 AM,PM,83
4319703577,04/19/16,7:00:00 AM,PM,156
4388161847,04/19/16,7:00:00 AM,PM,106
4445114986,04/19/16,7:00:00 AM,PM,78
4558609924,04/19/16,7:00:00 AM,PM,130
4702921684,04/19/16,7:00:00 AM,PM,137
5553957443,04/19/16,7:00:00 AM,PM,84
5577150313,04/19/16,7:00:00 AM,PM,102
6117666160,04/19/16,7:00:00 AM,PM,171
6290855005,04/19/16,7:00:00 AM,PM,110
6775888955,04/19/16,7:00:00 AM,PM,77
6962181067,04/19/16,7:00:00 AM,PM,73
7007744171,04/19/16,7:00:00 AM,PM,167
7086361926,04/19/16,7:00:00 AM,PM,281
8053475328,04/19/16,7:00:00 AM,PM,382
8253242879,04/19/16,7:00:00 AM,PM,76
8378563200,04/19/16,7:00:00 AM,PM,132
8583815059,04/19/16,7:00:00 AM,PM,99
8792009665,04/19/16,7:00:00 AM,PM,70
8877689391,04/19/16,7:00:00 AM,PM,156
1503960366,04/19/16,6:00:00 AM,PM,120
1624580081,04/19/16,6:00:00 AM,PM,80
1644430081,04/19/16,6:00:00 AM,PM,219
1844505072,04/19/16,6:00:00 AM,PM,56
1927972279,04/19/16,6:00:00 AM,PM,86
2022484408,04/19/16,6:00:00 AM,PM,133
2026352035,04/19/16,6:00:00 AM,PM,84
2320127002,04/19/16,6:00:00 AM,PM,55
2347167796,04/19/16,6:00:00 AM,PM,152
2873212765,04/19/16,6:00:00 AM,PM,103
3372868164,04/19/16,6:00:00 AM,PM,123
3977333714,04/19/16,6:00:00 AM,PM,50
4020332650,04/19/16,6:00:00 AM,PM,83
4319703577,04/19/16,6:00:00 AM,PM,98
4388161847,04/19/16,6:00:00 AM,PM,150
4445114986,04/19/16,6:00:00 AM,PM,82
4558609924,04/19/16,6:00:00 AM,PM,118
4702921684,04/19/16,6:00:00 AM,PM,157
5553957443,04/19/16,6:00:00 AM,PM,98
5577150313,04/19/16,6:00:00 AM,PM,114
6117666160,04/19/16,6:00:00 AM,PM,154
6290855005,04/19/16,6:00:00 AM,PM,109
6775888955,04/19/16,6:00:00 AM,PM,77
6962181067,04/19/16,6:00:00 AM,PM,76
7007744171,04/19/16,6:00:00 AM,PM,149
7086361926,04/19/16,6:00:00 AM,PM,344
8053475328,04/19/16,6:00:00 AM,PM,145
8253242879,04/19/16,6:00:00 AM,PM,67
8378563200,04/19/16,6:00:00 AM,PM,132
8583815059,04/19/16,6:00:00 AM,PM,123
8792009665,04/19/16,6:00:00 AM,PM,70
8877689391,04/19/16,6:00:00 AM,PM,125
1503960366,04/19/16,5:00:00 AM,PM,90
1624580081,04/19/16,5:00:00 AM,PM,52
1644430081,04/19/16,5:00:00 AM,PM,128
1844505072,04/19/16,5:00:00 AM,PM,56
1927972279,04/19/16,5:00:00 AM,PM,86
2022484408,04/19/16,5:00:00 AM,PM,123
2026352035,04/19/16,5:00:00 AM,PM,56
2320127002,04/19/16,5:00:00 AM,PM,85
2347167796,04/19/16,5:00:00 AM,PM,73
2873212765,04/19/16,5:00:00 AM,PM,89
3372868164,04/19/16,5:00:00 AM,PM,114
3977333714,04/19/16,5:00:00 AM,PM,53
4020332650,04/19/16,5:00:00 AM,PM,83
4319703577,04/19/16,5:00:00 AM,PM,94
4388161847,04/19/16,5:00:00 AM,PM,153
4445114986,04/19/16,5:00:00 AM,PM,76
4558609924,04/19/16,5:00:00 AM,PM,145
4702921684,04/19/16,5:00:00 AM,PM,164
5553957443,04/19/16,5:00:00 AM,PM,174
5577150313,04/19/16,5:00:00 AM,PM,101
6117666160,04/19/16,5:00:00 AM,PM,171
6290855005,04/19/16,5:00:00 AM,PM,98
6775888955,04/19/16,5:00:00 AM,PM,77
6962181067,04/19/16,5:00:00 AM,PM,147
7007744171,04/19/16,5:00:00 AM,PM,176
7086361926,04/19/16,5:00:00 AM,PM,383
8053475328,04/19/16,5:00:00 AM,PM,82
8253242879,04/19/16,5:00:00 AM,PM,90
8378563200,04/19/16,5:00:00 AM,PM,132
8583815059,04/19/16,5:00:00 AM,PM,143
8792009665,04/19/16,5:00:00 AM,PM,70
8877689391,04/19/16,5:00:00 AM,PM,224
1503960366,04/19/16,4:00:00 AM,PM,71
1624580081,04/19/16,4:00:00 AM,PM,53
1644430081,04/19/16,4:00:00 AM,PM,109
1844505072,04/19/16,4:00:00 AM,PM,56
1927972279,04/19/16,4:00:00 AM,PM,86
2022484408,04/19/16,4:00:00 AM,PM,389
2026352035,04/19/16,4:00:00 AM,PM,59
2320127002,04/19/16,4:00:00 AM,PM,93
2347167796,04/19/16,4:00:00 AM,PM,109
2873212765,04/19/16,4:00:00 AM,PM,82
3372868164,04/19/16,4:00:00 AM,PM,71
3977333714,04/19/16,4:00:00 AM,PM,140
4020332650,04/19/16,4:00:00 AM,PM,83
4319703577,04/19/16,4:00:00 AM,PM,119
4388161847,04/19/16,4:00:00 AM,PM,178
4445114986,04/19/16,4:00:00 AM,PM,84
4558609924,04/19/16,4:00:00 AM,PM,92
4702921684,04/19/16,4:00:00 AM,PM,132
5553957443,04/19/16,4:00:00 AM,PM,113
5577150313,04/19/16,4:00:00 AM,PM,167
6117666160,04/19/16,4:00:00 AM,PM,166
6290855005,04/19/16,4:00:00 AM,PM,129
6775888955,04/19/16,4:00:00 AM,PM,77
6962181067,04/19/16,4:00:00 AM,PM,151
7007744171,04/19/16,4:00:00 AM,PM,116
7086361926,04/19/16,4:00:00 AM,PM,135
8053475328,04/19/16,4:00:00 AM,PM,321
8253242879,04/19/16,4:00:00 AM,PM,92
8378563200,04/19/16,4:00:00 AM,PM,195
8583815059,04/19/16,4:00:00 AM,PM,88
8792009665,04/19/16,4:00:00 AM,PM,70
8877689391,04/19/16,4:00:00 AM,PM,886
1503960366,04/19/16,3:00:00 AM,PM,72
1624580081,04/19/16,3:00:00 AM,PM,50
1644430081,04/19/16,3:00:00 AM,PM,114
1844505072,04/19/16,3:00:00 AM,PM,56
1927972279,04/19/16,3:00:00 AM,PM,86
2022484408,04/19/16,3:00:00 AM,PM,160
2026352035,04/19/16,3:00:00 AM,PM,51
2320127002,04/19/16,3:00:00 AM,PM,83
2347167796,04/19/16,3:00:00 AM,PM,123
2873212765,04/19/16,3:00:00 AM,PM,73
3372868164,04/19/16,3:00:00 AM,PM,92
3977333714,04/19/16,3:00:00 AM,PM,130
4020332650,04/19/16,3:00:00 AM,PM,83
4319703577,04/19/16,3:00:00 AM,PM,94
4388161847,04/19/16,3:00:00 AM,PM,99
4445114986,04/19/16,3:00:00 AM,PM,90
4558609924,04/19/16,3:00:00 AM,PM,82
4702921684,04/19/16,3:00:00 AM,PM,100
5553957443,04/19/16,3:00:00 AM,PM,244
5577150313,04/19/16,3:00:00 AM,PM,203
6117666160,04/19/16,3:00:00 AM,PM,155
6290855005,04/19/16,3:00:00 AM,PM,143
6775888955,04/19/16,3:00:00 AM,PM,77
6962181067,04/19/16,3:00:00 AM,PM,132
7007744171,04/19/16,3:00:00 AM,PM,113
7086361926,04/19/16,3:00:00 AM,PM,74
8053475328,04/19/16,3:00:00 AM,PM,187
8253242879,04/19/16,3:00:00 AM,PM,71
8378563200,04/19/16,3:00:00 AM,PM,110
8583815059,04/19/16,3:00:00 AM,PM,98
8792009665,04/19/16,3:00:00 AM,PM,70
8877689391,04/19/16,3:00:00 AM,PM,111
1503960366,04/19/16,2:00:00 AM,PM,76
1624580081,04/19/16,2:00:00 AM,PM,71
1644430081,04/19/16,2:00:00 AM,PM,166
1844505072,04/19/16,2:00:00 AM,PM,56
1927972279,04/19/16,2:00:00 AM,PM,86
2022484408,04/19/16,2:00:00 AM,PM,198
2026352035,04/19/16,2:00:00 AM,PM,67
2320127002,04/19/16,2:00:00 AM,PM,85
2347167796,04/19/16,2:00:00 AM,PM,120
2873212765,04/19/16,2:00:00 AM,PM,90
3372868164,04/19/16,2:00:00 AM,PM,123
3977333714,04/19/16,2:00:00 AM,PM,65
4020332650,04/19/16,2:00:00 AM,PM,83
4319703577,04/19/16,2:00:00 AM,PM,102
4388161847,04/19/16,2:00:00 AM,PM,110
4445114986,04/19/16,2:00:00 AM,PM,82
4558609924,04/19/16,2:00:00 AM,PM,111
4702921684,04/19/16,2:00:00 AM,PM,111
5553957443,04/19/16,2:00:00 AM,PM,58
5577150313,04/19/16,2:00:00 AM,PM,314
6117666160,04/19/16,2:00:00 AM,PM,145
6290855005,04/19/16,2:00:00 AM,PM,180
6775888955,04/19/16,2:00:00 AM,PM,77
6962181067,04/19/16,2:00:00 AM,PM,62
7007744171,04/19/16,2:00:00 AM,PM,102
7086361926,04/19/16,2:00:00 AM,PM,79
8053475328,04/19/16,2:00:00 AM,PM,99
8253242879,04/19/16,2:00:00 AM,PM,123
8378563200,04/19/16,2:00:00 AM,PM,128
8583815059,04/19/16,2:00:00 AM,PM,180
8792009665,04/19/16,2:00:00 AM,PM,70
8877689391,04/19/16,2:00:00 AM,PM,87
1503960366,04/19/16,1:00:00 AM,PM,171
1624580081,04/19/16,1:00:00 AM,PM,70
1644430081,04/19/16,1:00:00 AM,PM,109
1844505072,04/19/16,1:00:00 AM,PM,56
1927972279,04/19/16,1:00:00 AM,PM,86
2022484408,04/19/16,1:00:00 AM,PM,125
2026352035,04/19/16,1:00:00 AM,PM,51
2320127002,04/19/16,1:00:00 AM,PM,81
2347167796,04/19/16,1:00:00 AM,PM,124
2873212765,04/19/16,1:00:00 AM,PM,119
3372868164,04/19/16,1:00:00 AM,PM,103
3977333714,04/19/16,1:00:00 AM,PM,116
4020332650,04/19/16,1:00:00 AM,PM,83
4319703577,04/19/16,1:00:00 AM,PM,76
4388161847,04/19/16,1:00:00 AM,PM,99
4445114986,04/19/16,1:00:00 AM,PM,104
4558609924,04/19/16,1:00:00 AM,PM,113
4702921684,04/19/16,1:00:00 AM,PM,105
5553957443,04/19/16,1:00:00 AM,PM,163
5577150313,04/19/16,1:00:00 AM,PM,139
6117666160,04/19/16,1:00:00 AM,PM,133
6290855005,04/19/16,1:00:00 AM,PM,150
6775888955,04/19/16,1:00:00 AM,PM,77
6962181067,04/19/16,1:00:00 AM,PM,78
7007744171,04/19/16,1:00:00 AM,PM,70
7086361926,04/19/16,1:00:00 AM,PM,328
8053475328,04/19/16,1:00:00 AM,PM,104
8253242879,04/19/16,1:00:00 AM,PM,101
8378563200,04/19/16,1:00:00 AM,PM,136
8583815059,04/19/16,1:00:00 AM,PM,227
8792009665,04/19/16,1:00:00 AM,PM,70
8877689391,04/19/16,1:00:00 AM,PM,123
1503960366,04/19/16,12:00:00 PM,PM,143
1624580081,04/19/16,12:00:00 PM,PM,109
1644430081,04/19/16,12:00:00 PM,PM,130
1844505072,04/19/16,12:00:00 PM,PM,56
1927972279,04/19/16,12:00:00 PM,PM,86
2022484408,04/19/16,12:00:00 PM,PM,115
2026352035,04/19/16,12:00:00 PM,PM,61
2320127002,04/19/16,12:00:00 PM,PM,115
2347167796,04/19/16,12:00:00 PM,PM,162
2873212765,04/19/16,12:00:00 PM,PM,134
3372868164,04/19/16,12:00:00 PM,PM,96
3977333714,04/19/16,12:00:00 PM,PM,92
4020332650,04/19/16,12:00:00 PM,PM,83
4319703577,04/19/16,12:00:00 PM,PM,119
4388161847,04/19/16,12:00:00 PM,PM,116
4445114986,04/19/16,12:00:00 PM,PM,103
4558609924,04/19/16,12:00:00 PM,PM,58
4702921684,04/19/16,12:00:00 PM,PM,173
5553957443,04/19/16,12:00:00 PM,PM,164
5577150313,04/19/16,12:00:00 PM,PM,187
6117666160,04/19/16,12:00:00 PM,PM,101
6290855005,04/19/16,12:00:00 PM,PM,161
6775888955,04/19/16,12:00:00 PM,PM,77
6962181067,04/19/16,12:00:00 PM,PM,59
7007744171,04/19/16,12:00:00 PM,PM,92
7086361926,04/19/16,12:00:00 PM,PM,86
8053475328,04/19/16,12:00:00 PM,PM,129
8253242879,04/19/16,12:00:00 PM,PM,77
8378563200,04/19/16,12:00:00 PM,PM,418
8583815059,04/19/16,12:00:00 PM,PM,215
8792009665,04/19/16,12:00:00 PM,PM,70
8877689391,04/19/16,12:00:00 PM,PM,319
1503960366,04/19/16,11:00:00 AM,AM,72
1624580081,04/19/16,11:00:00 AM,AM,64
1644430081,04/19/16,11:00:00 AM,AM,109
1844505072,04/19/16,11:00:00 AM,AM,56
1927972279,04/19/16,11:00:00 AM,AM,86
2022484408,04/19/16,11:00:00 AM,AM,115
2026352035,04/19/16,11:00:00 AM,AM,59
2320127002,04/19/16,11:00:00 AM,AM,55
2347167796,04/19/16,11:00:00 AM,AM,200
2873212765,04/19/16,11:00:00 AM,AM,87
3372868164,04/19/16,11:00:00 AM,AM,137
3977333714,04/19/16,11:00:00 AM,AM,53
4020332650,04/19/16,11:00:00 AM,AM,83
4319703577,04/19/16,11:00:00 AM,AM,140
4388161847,04/19/16,11:00:00 AM,AM,99
4445114986,04/19/16,11:00:00 AM,AM,96
4558609924,04/19/16,11:00:00 AM,AM,56
4702921684,04/19/16,11:00:00 AM,AM,99
5553957443,04/19/16,11:00:00 AM,AM,59
5577150313,04/19/16,11:00:00 AM,AM,106
6117666160,04/19/16,11:00:00 AM,AM,131
6290855005,04/19/16,11:00:00 AM,AM,176
6775888955,04/19/16,11:00:00 AM,AM,77
6962181067,04/19/16,11:00:00 AM,AM,69
7007744171,04/19/16,11:00:00 AM,AM,137
7086361926,04/19/16,11:00:00 AM,AM,73
8053475328,04/19/16,11:00:00 AM,AM,107
8253242879,04/19/16,11:00:00 AM,AM,61
8378563200,04/19/16,11:00:00 AM,AM,136
8583815059,04/19/16,11:00:00 AM,AM,135
8792009665,04/19/16,11:00:00 AM,AM,70
8877689391,04/19/16,11:00:00 AM,AM,122
1503960366,04/19/16,10:00:00 AM,AM,75
1624580081,04/19/16,10:00:00 AM,AM,50
1644430081,04/19/16,10:00:00 AM,AM,121
1844505072,04/19/16,10:00:00 AM,AM,62
1927972279,04/19/16,10:00:00 AM,AM,86
2022484408,04/19/16,10:00:00 AM,AM,101
2026352035,04/19/16,10:00:00 AM,AM,59
2320127002,04/19/16,10:00:00 AM,AM,55
2347167796,04/19/16,10:00:00 AM,AM,126
2873212765,04/19/16,10:00:00 AM,AM,129
3372868164,04/19/16,10:00:00 AM,AM,94
3977333714,04/19/16,10:00:00 AM,AM,43
4020332650,04/19/16,10:00:00 AM,AM,83
4319703577,04/19/16,10:00:00 AM,AM,189
4388161847,04/19/16,10:00:00 AM,AM,126
4445114986,04/19/16,10:00:00 AM,AM,70
4558609924,04/19/16,10:00:00 AM,AM,56
4702921684,04/19/16,10:00:00 AM,AM,87
5553957443,04/19/16,10:00:00 AM,AM,57
5577150313,04/19/16,10:00:00 AM,AM,123
6117666160,04/19/16,10:00:00 AM,AM,147
6290855005,04/19/16,10:00:00 AM,AM,168
6775888955,04/19/16,10:00:00 AM,AM,77
6962181067,04/19/16,10:00:00 AM,AM,255
7007744171,04/19/16,10:00:00 AM,AM,126
7086361926,04/19/16,10:00:00 AM,AM,84
8053475328,04/19/16,10:00:00 AM,AM,73
8253242879,04/19/16,10:00:00 AM,AM,90
8378563200,04/19/16,10:00:00 AM,AM,134
8583815059,04/19/16,10:00:00 AM,AM,106
8792009665,04/19/16,10:00:00 AM,AM,70
8877689391,04/19/16,10:00:00 AM,AM,121
1503960366,04/19/16,9:00:00 AM,AM,79
1624580081,04/19/16,9:00:00 AM,AM,51
1644430081,04/19/16,9:00:00 AM,AM,116
1844505072,04/19/16,9:00:00 AM,AM,56
1927972279,04/19/16,9:00:00 AM,AM,86
2022484408,04/19/16,9:00:00 AM,AM,120
2026352035,04/19/16,9:00:00 AM,AM,59
2320127002,04/19/16,9:00:00 AM,AM,55
2347167796,04/19/16,9:00:00 AM,AM,101
2873212765,04/19/16,9:00:00 AM,AM,109
3372868164,04/19/16,9:00:00 AM,AM,94
3977333714,04/19/16,9:00:00 AM,AM,43
4020332650,04/19/16,9:00:00 AM,AM,83
4319703577,04/19/16,9:00:00 AM,AM,68
4388161847,04/19/16,9:00:00 AM,AM,115
4445114986,04/19/16,9:00:00 AM,AM,71
4558609924,04/19/16,9:00:00 AM,AM,56
4702921684,04/19/16,9:00:00 AM,AM,187
5553957443,04/19/16,9:00:00 AM,AM,69
5577150313,04/19/16,9:00:00 AM,AM,102
6117666160,04/19/16,9:00:00 AM,AM,102
6290855005,04/19/16,9:00:00 AM,AM,164
6775888955,04/19/16,9:00:00 AM,AM,77
6962181067,04/19/16,9:00:00 AM,AM,156
7007744171,04/19/16,9:00:00 AM,AM,167
7086361926,04/19/16,9:00:00 AM,AM,70
8053475328,04/19/16,9:00:00 AM,AM,73
8253242879,04/19/16,9:00:00 AM,AM,79
8378563200,04/19/16,9:00:00 AM,AM,127
8583815059,04/19/16,9:00:00 AM,AM,84
8792009665,04/19/16,9:00:00 AM,AM,70
8877689391,04/19/16,9:00:00 AM,AM,155
1503960366,04/19/16,8:00:00 AM,AM,130
1624580081,04/19/16,8:00:00 AM,AM,66
1644430081,04/19/16,8:00:00 AM,AM,144
1844505072,04/19/16,8:00:00 AM,AM,56
1927972279,04/19/16,8:00:00 AM,AM,86
2022484408,04/19/16,8:00:00 AM,AM,62
2026352035,04/19/16,8:00:00 AM,AM,63
2320127002,04/19/16,8:00:00 AM,AM,55
2347167796,04/19/16,8:00:00 AM,AM,144
2873212765,04/19/16,8:00:00 AM,AM,142
3372868164,04/19/16,8:00:00 AM,AM,62
3977333714,04/19/16,8:00:00 AM,AM,48
4020332650,04/19/16,8:00:00 AM,AM,83
4319703577,04/19/16,8:00:00 AM,AM,94
4388161847,04/19/16,8:00:00 AM,AM,110
4445114986,04/19/16,8:00:00 AM,AM,75
4558609924,04/19/16,8:00:00 AM,AM,56
4702921684,04/19/16,8:00:00 AM,AM,120
5553957443,04/19/16,8:00:00 AM,AM,100
5577150313,04/19/16,8:00:00 AM,AM,247
6117666160,04/19/16,8:00:00 AM,AM,117
6290855005,04/19/16,8:00:00 AM,AM,133
6775888955,04/19/16,8:00:00 AM,AM,77
6962181067,04/19/16,8:00:00 AM,AM,113
7007744171,04/19/16,8:00:00 AM,AM,376
7086361926,04/19/16,8:00:00 AM,AM,88
8053475328,04/19/16,8:00:00 AM,AM,73
8253242879,04/19/16,8:00:00 AM,AM,59
8378563200,04/19/16,8:00:00 AM,AM,405
8583815059,04/19/16,8:00:00 AM,AM,84
8792009665,04/19/16,8:00:00 AM,AM,70
8877689391,04/19/16,8:00:00 AM,AM,99
1503960366,04/19/16,7:00:00 AM,AM,75
1624580081,04/19/16,7:00:00 AM,AM,54
1644430081,04/19/16,7:00:00 AM,AM,84
1844505072,04/19/16,7:00:00 AM,AM,56
1927972279,04/19/16,7:00:00 AM,AM,86
2022484408,04/19/16,7:00:00 AM,AM,62
2026352035,04/19/16,7:00:00 AM,AM,63
2320127002,04/19/16,7:00:00 AM,AM,55
2347167796,04/19/16,7:00:00 AM,AM,85
2873212765,04/19/16,7:00:00 AM,AM,88
3372868164,04/19/16,7:00:00 AM,AM,65
3977333714,04/19/16,7:00:00 AM,AM,42
4020332650,04/19/16,7:00:00 AM,AM,83
4319703577,04/19/16,7:00:00 AM,AM,100
4388161847,04/19/16,7:00:00 AM,AM,127
4445114986,04/19/16,7:00:00 AM,AM,70
4558609924,04/19/16,7:00:00 AM,AM,56
4702921684,04/19/16,7:00:00 AM,AM,114
5553957443,04/19/16,7:00:00 AM,AM,153
5577150313,04/19/16,7:00:00 AM,AM,359
6117666160,04/19/16,7:00:00 AM,AM,63
6290855005,04/19/16,7:00:00 AM,AM,131
6775888955,04/19/16,7:00:00 AM,AM,77
6962181067,04/19/16,7:00:00 AM,AM,54
7007744171,04/19/16,7:00:00 AM,AM,226
7086361926,04/19/16,7:00:00 AM,AM,116
8053475328,04/19/16,7:00:00 AM,AM,73
8253242879,04/19/16,7:00:00 AM,AM,59
8378563200,04/19/16,7:00:00 AM,AM,147
8583815059,04/19/16,7:00:00 AM,AM,84
8792009665,04/19/16,7:00:00 AM,AM,70
8877689391,04/19/16,7:00:00 AM,AM,164
1503960366,04/19/16,6:00:00 AM,AM,49
1624580081,04/19/16,6:00:00 AM,AM,77
1644430081,04/19/16,6:00:00 AM,AM,84
1844505072,04/19/16,6:00:00 AM,AM,56
1927972279,04/19/16,6:00:00 AM,AM,86
2022484408,04/19/16,6:00:00 AM,AM,62
2026352035,04/19/16,6:00:00 AM,AM,68
2320127002,04/19/16,6:00:00 AM,AM,55
2347167796,04/19/16,6:00:00 AM,AM,66
2873212765,04/19/16,6:00:00 AM,AM,66
3372868164,04/19/16,6:00:00 AM,AM,57
3977333714,04/19/16,6:00:00 AM,AM,42
4020332650,04/19/16,6:00:00 AM,AM,83
4319703577,04/19/16,6:00:00 AM,AM,61
4388161847,04/19/16,6:00:00 AM,AM,300
4445114986,04/19/16,6:00:00 AM,AM,72
4558609924,04/19/16,6:00:00 AM,AM,56
4702921684,04/19/16,6:00:00 AM,AM,162
5553957443,04/19/16,6:00:00 AM,AM,112
5577150313,04/19/16,6:00:00 AM,AM,87
6117666160,04/19/16,6:00:00 AM,AM,63
6290855005,04/19/16,6:00:00 AM,AM,121
6775888955,04/19/16,6:00:00 AM,AM,77
6962181067,04/19/16,6:00:00 AM,AM,54
7007744171,04/19/16,6:00:00 AM,AM,119
7086361926,04/19/16,6:00:00 AM,AM,69
8053475328,04/19/16,6:00:00 AM,AM,73
8253242879,04/19/16,6:00:00 AM,AM,59
8378563200,04/19/16,6:00:00 AM,AM,119
8583815059,04/19/16,6:00:00 AM,AM,84
8792009665,04/19/16,6:00:00 AM,AM,70
8877689391,04/19/16,6:00:00 AM,AM,121
1503960366,04/19/16,5:00:00 AM,AM,47
1624580081,04/19/16,5:00:00 AM,AM,60
1644430081,04/19/16,5:00:00 AM,AM,84
1844505072,04/19/16,5:00:00 AM,AM,56
1927972279,04/19/16,5:00:00 AM,AM,86
2022484408,04/19/16,5:00:00 AM,AM,62
2026352035,04/19/16,5:00:00 AM,AM,47
2320127002,04/19/16,5:00:00 AM,AM,55
2347167796,04/19/16,5:00:00 AM,AM,59
2873212765,04/19/16,5:00:00 AM,AM,81
3372868164,04/19/16,5:00:00 AM,AM,56
3977333714,04/19/16,5:00:00 AM,AM,42
4020332650,04/19/16,5:00:00 AM,AM,83
4319703577,04/19/16,5:00:00 AM,AM,61
4388161847,04/19/16,5:00:00 AM,AM,259
4445114986,04/19/16,5:00:00 AM,AM,69
4558609924,04/19/16,5:00:00 AM,AM,56
4702921684,04/19/16,5:00:00 AM,AM,88
5553957443,04/19/16,5:00:00 AM,AM,56
5577150313,04/19/16,5:00:00 AM,AM,76
6117666160,04/19/16,5:00:00 AM,AM,63
6290855005,04/19/16,5:00:00 AM,AM,86
6775888955,04/19/16,5:00:00 AM,AM,77
6962181067,04/19/16,5:00:00 AM,AM,54
7007744171,04/19/16,5:00:00 AM,AM,65
7086361926,04/19/16,5:00:00 AM,AM,68
8053475328,04/19/16,5:00:00 AM,AM,73
8253242879,04/19/16,5:00:00 AM,AM,59
8378563200,04/19/16,5:00:00 AM,AM,669
8583815059,04/19/16,5:00:00 AM,AM,84
8792009665,04/19/16,5:00:00 AM,AM,70
8877689391,04/19/16,5:00:00 AM,AM,73
1503960366,04/19/16,4:00:00 AM,AM,47
1624580081,04/19/16,4:00:00 AM,AM,50
1644430081,04/19/16,4:00:00 AM,AM,84
1844505072,04/19/16,4:00:00 AM,AM,56
1927972279,04/19/16,4:00:00 AM,AM,86
2022484408,04/19/16,4:00:00 AM,AM,62
2026352035,04/19/16,4:00:00 AM,AM,47
